City Perception at Home ID,City Perception at Home,City Perception at Work ID,City Perception at Work,City Perception Streets ID,City Perception Streets,City Perception at Public Transport ID,City Perception at Public Transport,Age Range ID,Age Range,Sex ID,Sex,Population
1,Segura,1,Segura,9,No sabe / no Responde,1,Segura,9,40 to 44 years,2,Mujer,380
1,Segura,1,Segura,9,No sabe / no Responde,1,Segura,10,45 to 49 years,2,Mujer,2033
1,Segura,1,Segura,9,No sabe / no Responde,1,Segura,11,50 to 54 years,2,Mujer,684
1,Segura,1,Segura,9,No sabe / no Responde,1,Segura,17,80 or more years,1,Hombre,2210
1,Segura,1,Segura,9,No sabe / no Responde,1,Segura,17,80 or more years,2,Mujer,2066
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,5,20 to 24 years,1,Hombre,1883
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,6,25 to 29 years,1,Hombre,4294
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,6,25 to 29 years,2,Mujer,271
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,7,30 to 34 years,1,Hombre,1422
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,8,35 to 39 years,1,Hombre,3659
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,8,35 to 39 years,2,Mujer,1637
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,9,40 to 44 years,1,Hombre,3472
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,9,40 to 44 years,2,Mujer,1795
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,10,45 to 49 years,1,Hombre,2421
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,10,45 to 49 years,2,Mujer,7223
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,12,55 to 59 years,1,Hombre,2376
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,14,65 to 69 years,1,Hombre,1560
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,15,70 to 74 years,1,Hombre,2161
1,Segura,1,Segura,9,No sabe / no Responde,2,Insegura,15,70 to 74 years,2,Mujer,392
1,Segura,1,Segura,9,No sabe / no Responde,3,No aplica,6,25 to 29 years,1,Hombre,5355
1,Segura,1,Segura,9,No sabe / no Responde,3,No aplica,6,25 to 29 years,2,Mujer,250
1,Segura,1,Segura,9,No sabe / no Responde,3,No aplica,7,30 to 34 years,2,Mujer,3404
1,Segura,1,Segura,9,No sabe / no Responde,3,No aplica,8,35 to 39 years,1,Hombre,336
1,Segura,1,Segura,9,No sabe / no Responde,3,No aplica,8,35 to 39 years,2,Mujer,3072
1,Segura,1,Segura,9,No sabe / no Responde,3,No aplica,9,40 to 44 years,1,Hombre,566
1,Segura,1,Segura,9,No sabe / no Responde,3,No aplica,9,40 to 44 years,2,Mujer,1139
1,Segura,1,Segura,9,No sabe / no Responde,3,No aplica,10,45 to 49 years,1,Hombre,5142
1,Segura,1,Segura,9,No sabe / no Responde,3,No aplica,11,50 to 54 years,1,Hombre,2582
1,Segura,1,Segura,9,No sabe / no Responde,3,No aplica,16,75 to 79 years,1,Hombre,760
1,Segura,1,Segura,9,No sabe / no Responde,3,No aplica,16,75 to 79 years,2,Mujer,1252
1,Segura,1,Segura,9,No sabe / no Responde,3,No aplica,17,80 or more years,1,Hombre,2649
1,Segura,1,Segura,9,No sabe / no Responde,9,No sabe / no Responde,5,20 to 24 years,2,Mujer,3197
1,Segura,1,Segura,9,No sabe / no Responde,9,No sabe / no Responde,7,30 to 34 years,2,Mujer,1866
1,Segura,1,Segura,9,No sabe / no Responde,9,No sabe / no Responde,9,40 to 44 years,2,Mujer,838
1,Segura,1,Segura,9,No sabe / no Responde,9,No sabe / no Responde,12,55 to 59 years,1,Hombre,8020
1,Segura,1,Segura,9,No sabe / no Responde,9,No sabe / no Responde,15,70 to 74 years,1,Hombre,261
1,Segura,2,Insegura,1,Segura,1,Segura,4,15 to 19 years,1,Hombre,75707
1,Segura,2,Insegura,1,Segura,1,Segura,4,15 to 19 years,2,Mujer,56645
1,Segura,2,Insegura,1,Segura,1,Segura,5,20 to 24 years,1,Hombre,267944
1,Segura,2,Insegura,1,Segura,1,Segura,5,20 to 24 years,2,Mujer,113675
1,Segura,2,Insegura,1,Segura,1,Segura,6,25 to 29 years,1,Hombre,228906
1,Segura,2,Insegura,1,Segura,1,Segura,6,25 to 29 years,2,Mujer,112358
1,Segura,2,Insegura,1,Segura,1,Segura,7,30 to 34 years,1,Hombre,210600
1,Segura,2,Insegura,1,Segura,1,Segura,7,30 to 34 years,2,Mujer,136008
1,Segura,2,Insegura,1,Segura,1,Segura,8,35 to 39 years,1,Hombre,245932
1,Segura,2,Insegura,1,Segura,1,Segura,8,35 to 39 years,2,Mujer,249352
1,Segura,2,Insegura,1,Segura,1,Segura,9,40 to 44 years,1,Hombre,221380
1,Segura,2,Insegura,1,Segura,1,Segura,9,40 to 44 years,2,Mujer,170893
1,Segura,2,Insegura,1,Segura,1,Segura,10,45 to 49 years,1,Hombre,265525
1,Segura,2,Insegura,1,Segura,1,Segura,10,45 to 49 years,2,Mujer,190302
1,Segura,2,Insegura,1,Segura,1,Segura,11,50 to 54 years,1,Hombre,159152
1,Segura,2,Insegura,1,Segura,1,Segura,11,50 to 54 years,2,Mujer,143831
1,Segura,2,Insegura,1,Segura,1,Segura,12,55 to 59 years,1,Hombre,141962
1,Segura,2,Insegura,1,Segura,1,Segura,12,55 to 59 years,2,Mujer,93135
1,Segura,2,Insegura,1,Segura,1,Segura,13,60 to 64 years,1,Hombre,120534
1,Segura,2,Insegura,1,Segura,1,Segura,13,60 to 64 years,2,Mujer,71086
1,Segura,2,Insegura,1,Segura,1,Segura,14,65 to 69 years,1,Hombre,115407
1,Segura,2,Insegura,1,Segura,1,Segura,14,65 to 69 years,2,Mujer,42617
1,Segura,2,Insegura,1,Segura,1,Segura,15,70 to 74 years,1,Hombre,53013
1,Segura,2,Insegura,1,Segura,1,Segura,15,70 to 74 years,2,Mujer,27068
1,Segura,2,Insegura,1,Segura,1,Segura,16,75 to 79 years,1,Hombre,12339
1,Segura,2,Insegura,1,Segura,1,Segura,16,75 to 79 years,2,Mujer,18185
1,Segura,2,Insegura,1,Segura,1,Segura,17,80 or more years,1,Hombre,34579
1,Segura,2,Insegura,1,Segura,1,Segura,17,80 or more years,2,Mujer,15929
1,Segura,2,Insegura,1,Segura,2,Insegura,4,15 to 19 years,1,Hombre,187579
1,Segura,2,Insegura,1,Segura,2,Insegura,4,15 to 19 years,2,Mujer,93095
1,Segura,2,Insegura,1,Segura,2,Insegura,5,20 to 24 years,1,Hombre,399256
1,Segura,2,Insegura,1,Segura,2,Insegura,5,20 to 24 years,2,Mujer,380699
1,Segura,2,Insegura,1,Segura,2,Insegura,6,25 to 29 years,1,Hombre,373360
1,Segura,2,Insegura,1,Segura,2,Insegura,6,25 to 29 years,2,Mujer,383123
1,Segura,2,Insegura,1,Segura,2,Insegura,7,30 to 34 years,1,Hombre,401494
1,Segura,2,Insegura,1,Segura,2,Insegura,7,30 to 34 years,2,Mujer,352088
1,Segura,2,Insegura,1,Segura,2,Insegura,8,35 to 39 years,1,Hombre,418533
1,Segura,2,Insegura,1,Segura,2,Insegura,8,35 to 39 years,2,Mujer,310108
1,Segura,2,Insegura,1,Segura,2,Insegura,9,40 to 44 years,1,Hombre,410830
1,Segura,2,Insegura,1,Segura,2,Insegura,9,40 to 44 years,2,Mujer,348350
1,Segura,2,Insegura,1,Segura,2,Insegura,10,45 to 49 years,1,Hombre,324667
1,Segura,2,Insegura,1,Segura,2,Insegura,10,45 to 49 years,2,Mujer,279501
1,Segura,2,Insegura,1,Segura,2,Insegura,11,50 to 54 years,1,Hombre,355650
1,Segura,2,Insegura,1,Segura,2,Insegura,11,50 to 54 years,2,Mujer,273221
1,Segura,2,Insegura,1,Segura,2,Insegura,12,55 to 59 years,1,Hombre,201148
1,Segura,2,Insegura,1,Segura,2,Insegura,12,55 to 59 years,2,Mujer,180281
1,Segura,2,Insegura,1,Segura,2,Insegura,13,60 to 64 years,1,Hombre,179746
1,Segura,2,Insegura,1,Segura,2,Insegura,13,60 to 64 years,2,Mujer,122229
1,Segura,2,Insegura,1,Segura,2,Insegura,14,65 to 69 years,1,Hombre,128479
1,Segura,2,Insegura,1,Segura,2,Insegura,14,65 to 69 years,2,Mujer,62454
1,Segura,2,Insegura,1,Segura,2,Insegura,15,70 to 74 years,1,Hombre,53775
1,Segura,2,Insegura,1,Segura,2,Insegura,15,70 to 74 years,2,Mujer,37445
1,Segura,2,Insegura,1,Segura,2,Insegura,16,75 to 79 years,1,Hombre,44884
1,Segura,2,Insegura,1,Segura,2,Insegura,16,75 to 79 years,2,Mujer,27176
1,Segura,2,Insegura,1,Segura,2,Insegura,17,80 or more years,1,Hombre,40264
1,Segura,2,Insegura,1,Segura,2,Insegura,17,80 or more years,2,Mujer,48496
1,Segura,2,Insegura,1,Segura,3,No aplica,4,15 to 19 years,1,Hombre,11216
1,Segura,2,Insegura,1,Segura,3,No aplica,4,15 to 19 years,2,Mujer,7493
1,Segura,2,Insegura,1,Segura,3,No aplica,5,20 to 24 years,1,Hombre,109406
1,Segura,2,Insegura,1,Segura,3,No aplica,5,20 to 24 years,2,Mujer,37916
1,Segura,2,Insegura,1,Segura,3,No aplica,6,25 to 29 years,1,Hombre,144077
1,Segura,2,Insegura,1,Segura,3,No aplica,6,25 to 29 years,2,Mujer,114022
1,Segura,2,Insegura,1,Segura,3,No aplica,7,30 to 34 years,1,Hombre,214228
1,Segura,2,Insegura,1,Segura,3,No aplica,7,30 to 34 years,2,Mujer,149940
1,Segura,2,Insegura,1,Segura,3,No aplica,8,35 to 39 years,1,Hombre,242905
1,Segura,2,Insegura,1,Segura,3,No aplica,8,35 to 39 years,2,Mujer,143750
1,Segura,2,Insegura,1,Segura,3,No aplica,9,40 to 44 years,1,Hombre,177592
1,Segura,2,Insegura,1,Segura,3,No aplica,9,40 to 44 years,2,Mujer,128244
1,Segura,2,Insegura,1,Segura,3,No aplica,10,45 to 49 years,1,Hombre,199455
1,Segura,2,Insegura,1,Segura,3,No aplica,10,45 to 49 years,2,Mujer,141932
1,Segura,2,Insegura,1,Segura,3,No aplica,11,50 to 54 years,1,Hombre,176418
1,Segura,2,Insegura,1,Segura,3,No aplica,11,50 to 54 years,2,Mujer,125007
1,Segura,2,Insegura,1,Segura,3,No aplica,12,55 to 59 years,1,Hombre,193844
1,Segura,2,Insegura,1,Segura,3,No aplica,12,55 to 59 years,2,Mujer,87288
1,Segura,2,Insegura,1,Segura,3,No aplica,13,60 to 64 years,1,Hombre,117239
1,Segura,2,Insegura,1,Segura,3,No aplica,13,60 to 64 years,2,Mujer,31719
1,Segura,2,Insegura,1,Segura,3,No aplica,14,65 to 69 years,1,Hombre,104145
1,Segura,2,Insegura,1,Segura,3,No aplica,14,65 to 69 years,2,Mujer,34248
1,Segura,2,Insegura,1,Segura,3,No aplica,15,70 to 74 years,1,Hombre,49417
1,Segura,2,Insegura,1,Segura,3,No aplica,15,70 to 74 years,2,Mujer,25503
1,Segura,2,Insegura,1,Segura,3,No aplica,16,75 to 79 years,1,Hombre,35941
1,Segura,2,Insegura,1,Segura,3,No aplica,16,75 to 79 years,2,Mujer,22793
1,Segura,2,Insegura,1,Segura,3,No aplica,17,80 or more years,1,Hombre,50628
1,Segura,2,Insegura,1,Segura,3,No aplica,17,80 or more years,2,Mujer,55343
1,Segura,2,Insegura,1,Segura,9,No sabe / no Responde,5,20 to 24 years,1,Hombre,2812
1,Segura,2,Insegura,1,Segura,9,No sabe / no Responde,6,25 to 29 years,1,Hombre,11563
1,Segura,2,Insegura,1,Segura,9,No sabe / no Responde,7,30 to 34 years,1,Hombre,4686
1,Segura,2,Insegura,1,Segura,9,No sabe / no Responde,7,30 to 34 years,2,Mujer,558
1,Segura,2,Insegura,1,Segura,9,No sabe / no Responde,8,35 to 39 years,2,Mujer,1413
1,Segura,2,Insegura,1,Segura,9,No sabe / no Responde,10,45 to 49 years,2,Mujer,997
1,Segura,2,Insegura,1,Segura,9,No sabe / no Responde,11,50 to 54 years,1,Hombre,3483
1,Segura,2,Insegura,1,Segura,9,No sabe / no Responde,11,50 to 54 years,2,Mujer,1399
1,Segura,2,Insegura,2,Insegura,1,Segura,4,15 to 19 years,1,Hombre,155304
1,Segura,2,Insegura,2,Insegura,1,Segura,4,15 to 19 years,2,Mujer,69689
1,Segura,2,Insegura,2,Insegura,1,Segura,5,20 to 24 years,1,Hombre,362884
1,Segura,2,Insegura,2,Insegura,1,Segura,5,20 to 24 years,2,Mujer,180549
1,Segura,2,Insegura,2,Insegura,1,Segura,6,25 to 29 years,1,Hombre,352199
1,Segura,2,Insegura,2,Insegura,1,Segura,6,25 to 29 years,2,Mujer,289488
1,Segura,2,Insegura,2,Insegura,1,Segura,7,30 to 34 years,1,Hombre,357863
1,Segura,2,Insegura,2,Insegura,1,Segura,7,30 to 34 years,2,Mujer,235012
1,Segura,2,Insegura,2,Insegura,1,Segura,8,35 to 39 years,1,Hombre,345648
1,Segura,2,Insegura,2,Insegura,1,Segura,8,35 to 39 years,2,Mujer,176063
1,Segura,2,Insegura,2,Insegura,1,Segura,9,40 to 44 years,1,Hombre,366539
1,Segura,2,Insegura,2,Insegura,1,Segura,9,40 to 44 years,2,Mujer,359702
1,Segura,2,Insegura,2,Insegura,1,Segura,10,45 to 49 years,1,Hombre,277554
1,Segura,2,Insegura,2,Insegura,1,Segura,10,45 to 49 years,2,Mujer,176704
1,Segura,2,Insegura,2,Insegura,1,Segura,11,50 to 54 years,1,Hombre,289825
1,Segura,2,Insegura,2,Insegura,1,Segura,11,50 to 54 years,2,Mujer,295539
1,Segura,2,Insegura,2,Insegura,1,Segura,12,55 to 59 years,1,Hombre,191145
1,Segura,2,Insegura,2,Insegura,1,Segura,12,55 to 59 years,2,Mujer,159607
1,Segura,2,Insegura,2,Insegura,1,Segura,13,60 to 64 years,1,Hombre,120201
1,Segura,2,Insegura,2,Insegura,1,Segura,13,60 to 64 years,2,Mujer,99065
1,Segura,2,Insegura,2,Insegura,1,Segura,14,65 to 69 years,1,Hombre,105968
1,Segura,2,Insegura,2,Insegura,1,Segura,14,65 to 69 years,2,Mujer,47966
1,Segura,2,Insegura,2,Insegura,1,Segura,15,70 to 74 years,1,Hombre,50184
1,Segura,2,Insegura,2,Insegura,1,Segura,15,70 to 74 years,2,Mujer,29540
1,Segura,2,Insegura,2,Insegura,1,Segura,16,75 to 79 years,1,Hombre,24134
1,Segura,2,Insegura,2,Insegura,1,Segura,16,75 to 79 years,2,Mujer,20895
1,Segura,2,Insegura,2,Insegura,1,Segura,17,80 or more years,1,Hombre,68884
1,Segura,2,Insegura,2,Insegura,1,Segura,17,80 or more years,2,Mujer,23209
1,Segura,2,Insegura,2,Insegura,2,Insegura,4,15 to 19 years,1,Hombre,862699
1,Segura,2,Insegura,2,Insegura,2,Insegura,4,15 to 19 years,2,Mujer,717239
1,Segura,2,Insegura,2,Insegura,2,Insegura,5,20 to 24 years,1,Hombre,2396484
1,Segura,2,Insegura,2,Insegura,2,Insegura,5,20 to 24 years,2,Mujer,2576558
1,Segura,2,Insegura,2,Insegura,2,Insegura,6,25 to 29 years,1,Hombre,2932839
1,Segura,2,Insegura,2,Insegura,2,Insegura,6,25 to 29 years,2,Mujer,3074454
1,Segura,2,Insegura,2,Insegura,2,Insegura,7,30 to 34 years,1,Hombre,2717675
1,Segura,2,Insegura,2,Insegura,2,Insegura,7,30 to 34 years,2,Mujer,3034399
1,Segura,2,Insegura,2,Insegura,2,Insegura,8,35 to 39 years,1,Hombre,2506236
1,Segura,2,Insegura,2,Insegura,2,Insegura,8,35 to 39 years,2,Mujer,3006010
1,Segura,2,Insegura,2,Insegura,2,Insegura,9,40 to 44 years,1,Hombre,2972941
1,Segura,2,Insegura,2,Insegura,2,Insegura,9,40 to 44 years,2,Mujer,2787170
1,Segura,2,Insegura,2,Insegura,2,Insegura,10,45 to 49 years,1,Hombre,2503614
1,Segura,2,Insegura,2,Insegura,2,Insegura,10,45 to 49 years,2,Mujer,2519936
1,Segura,2,Insegura,2,Insegura,2,Insegura,11,50 to 54 years,1,Hombre,2414221
1,Segura,2,Insegura,2,Insegura,2,Insegura,11,50 to 54 years,2,Mujer,2066564
1,Segura,2,Insegura,2,Insegura,2,Insegura,12,55 to 59 years,1,Hombre,1483382
1,Segura,2,Insegura,2,Insegura,2,Insegura,12,55 to 59 years,2,Mujer,1367718
1,Segura,2,Insegura,2,Insegura,2,Insegura,13,60 to 64 years,1,Hombre,1203237
1,Segura,2,Insegura,2,Insegura,2,Insegura,13,60 to 64 years,2,Mujer,959366
1,Segura,2,Insegura,2,Insegura,2,Insegura,14,65 to 69 years,1,Hombre,565510
1,Segura,2,Insegura,2,Insegura,2,Insegura,14,65 to 69 years,2,Mujer,495983
1,Segura,2,Insegura,2,Insegura,2,Insegura,15,70 to 74 years,1,Hombre,289262
1,Segura,2,Insegura,2,Insegura,2,Insegura,15,70 to 74 years,2,Mujer,305474
1,Segura,2,Insegura,2,Insegura,2,Insegura,16,75 to 79 years,1,Hombre,109327
1,Segura,2,Insegura,2,Insegura,2,Insegura,16,75 to 79 years,2,Mujer,83190
1,Segura,2,Insegura,2,Insegura,2,Insegura,17,80 or more years,1,Hombre,306689
1,Segura,2,Insegura,2,Insegura,2,Insegura,17,80 or more years,2,Mujer,251536
1,Segura,2,Insegura,2,Insegura,3,No aplica,4,15 to 19 years,1,Hombre,65296
1,Segura,2,Insegura,2,Insegura,3,No aplica,4,15 to 19 years,2,Mujer,40119
1,Segura,2,Insegura,2,Insegura,3,No aplica,5,20 to 24 years,1,Hombre,222231
1,Segura,2,Insegura,2,Insegura,3,No aplica,5,20 to 24 years,2,Mujer,130538
1,Segura,2,Insegura,2,Insegura,3,No aplica,6,25 to 29 years,1,Hombre,436954
1,Segura,2,Insegura,2,Insegura,3,No aplica,6,25 to 29 years,2,Mujer,286806
1,Segura,2,Insegura,2,Insegura,3,No aplica,7,30 to 34 years,1,Hombre,597701
1,Segura,2,Insegura,2,Insegura,3,No aplica,7,30 to 34 years,2,Mujer,440164
1,Segura,2,Insegura,2,Insegura,3,No aplica,8,35 to 39 years,1,Hombre,661730
1,Segura,2,Insegura,2,Insegura,3,No aplica,8,35 to 39 years,2,Mujer,528620
1,Segura,2,Insegura,2,Insegura,3,No aplica,9,40 to 44 years,1,Hombre,758489
1,Segura,2,Insegura,2,Insegura,3,No aplica,9,40 to 44 years,2,Mujer,558950
1,Segura,2,Insegura,2,Insegura,3,No aplica,10,45 to 49 years,1,Hombre,811178
1,Segura,2,Insegura,2,Insegura,3,No aplica,10,45 to 49 years,2,Mujer,504637
1,Segura,2,Insegura,2,Insegura,3,No aplica,11,50 to 54 years,1,Hombre,722125
1,Segura,2,Insegura,2,Insegura,3,No aplica,11,50 to 54 years,2,Mujer,379459
1,Segura,2,Insegura,2,Insegura,3,No aplica,12,55 to 59 years,1,Hombre,491401
1,Segura,2,Insegura,2,Insegura,3,No aplica,12,55 to 59 years,2,Mujer,279236
1,Segura,2,Insegura,2,Insegura,3,No aplica,13,60 to 64 years,1,Hombre,416692
1,Segura,2,Insegura,2,Insegura,3,No aplica,13,60 to 64 years,2,Mujer,141557
1,Segura,2,Insegura,2,Insegura,3,No aplica,14,65 to 69 years,1,Hombre,151326
1,Segura,2,Insegura,2,Insegura,3,No aplica,14,65 to 69 years,2,Mujer,113666
1,Segura,2,Insegura,2,Insegura,3,No aplica,15,70 to 74 years,1,Hombre,132457
1,Segura,2,Insegura,2,Insegura,3,No aplica,15,70 to 74 years,2,Mujer,55239
1,Segura,2,Insegura,2,Insegura,3,No aplica,16,75 to 79 years,1,Hombre,37207
1,Segura,2,Insegura,2,Insegura,3,No aplica,16,75 to 79 years,2,Mujer,21077
1,Segura,2,Insegura,2,Insegura,3,No aplica,17,80 or more years,1,Hombre,145842
1,Segura,2,Insegura,2,Insegura,3,No aplica,17,80 or more years,2,Mujer,42306
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,5,20 to 24 years,1,Hombre,5322
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,5,20 to 24 years,2,Mujer,4981
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,6,25 to 29 years,1,Hombre,2084
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,6,25 to 29 years,2,Mujer,5706
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,7,30 to 34 years,1,Hombre,3033
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,7,30 to 34 years,2,Mujer,556
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,8,35 to 39 years,1,Hombre,11975
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,8,35 to 39 years,2,Mujer,7497
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,9,40 to 44 years,1,Hombre,5408
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,9,40 to 44 years,2,Mujer,8159
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,10,45 to 49 years,1,Hombre,4114
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,10,45 to 49 years,2,Mujer,855
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,11,50 to 54 years,1,Hombre,7024
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,12,55 to 59 years,2,Mujer,3347
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,13,60 to 64 years,1,Hombre,3912
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,14,65 to 69 years,2,Mujer,462
1,Segura,2,Insegura,2,Insegura,9,No sabe / no Responde,15,70 to 74 years,2,Mujer,1329
1,Segura,2,Insegura,3,No aplica,1,Segura,4,15 to 19 years,1,Hombre,684
1,Segura,2,Insegura,3,No aplica,1,Segura,5,20 to 24 years,1,Hombre,7310
1,Segura,2,Insegura,3,No aplica,1,Segura,5,20 to 24 years,2,Mujer,2830
1,Segura,2,Insegura,3,No aplica,1,Segura,6,25 to 29 years,1,Hombre,3830
1,Segura,2,Insegura,3,No aplica,1,Segura,6,25 to 29 years,2,Mujer,1933
1,Segura,2,Insegura,3,No aplica,1,Segura,7,30 to 34 years,1,Hombre,2447
1,Segura,2,Insegura,3,No aplica,1,Segura,9,40 to 44 years,1,Hombre,1414
1,Segura,2,Insegura,3,No aplica,1,Segura,9,40 to 44 years,2,Mujer,31521
1,Segura,2,Insegura,3,No aplica,1,Segura,11,50 to 54 years,1,Hombre,1472
1,Segura,2,Insegura,3,No aplica,1,Segura,13,60 to 64 years,1,Hombre,1209
1,Segura,2,Insegura,3,No aplica,1,Segura,13,60 to 64 years,2,Mujer,334
1,Segura,2,Insegura,3,No aplica,1,Segura,15,70 to 74 years,1,Hombre,5169
1,Segura,2,Insegura,3,No aplica,2,Insegura,4,15 to 19 years,1,Hombre,4183
1,Segura,2,Insegura,3,No aplica,2,Insegura,4,15 to 19 years,2,Mujer,6563
1,Segura,2,Insegura,3,No aplica,2,Insegura,5,20 to 24 years,1,Hombre,8265
1,Segura,2,Insegura,3,No aplica,2,Insegura,5,20 to 24 years,2,Mujer,16361
1,Segura,2,Insegura,3,No aplica,2,Insegura,6,25 to 29 years,1,Hombre,11583
1,Segura,2,Insegura,3,No aplica,2,Insegura,6,25 to 29 years,2,Mujer,7011
1,Segura,2,Insegura,3,No aplica,2,Insegura,7,30 to 34 years,1,Hombre,12226
1,Segura,2,Insegura,3,No aplica,2,Insegura,7,30 to 34 years,2,Mujer,6241
1,Segura,2,Insegura,3,No aplica,2,Insegura,8,35 to 39 years,1,Hombre,1128
1,Segura,2,Insegura,3,No aplica,2,Insegura,8,35 to 39 years,2,Mujer,19606
1,Segura,2,Insegura,3,No aplica,2,Insegura,9,40 to 44 years,1,Hombre,22863
1,Segura,2,Insegura,3,No aplica,2,Insegura,9,40 to 44 years,2,Mujer,6428
1,Segura,2,Insegura,3,No aplica,2,Insegura,10,45 to 49 years,1,Hombre,9444
1,Segura,2,Insegura,3,No aplica,2,Insegura,10,45 to 49 years,2,Mujer,17976
1,Segura,2,Insegura,3,No aplica,2,Insegura,11,50 to 54 years,1,Hombre,10476
1,Segura,2,Insegura,3,No aplica,2,Insegura,11,50 to 54 years,2,Mujer,12335
1,Segura,2,Insegura,3,No aplica,2,Insegura,12,55 to 59 years,1,Hombre,1397
1,Segura,2,Insegura,3,No aplica,2,Insegura,12,55 to 59 years,2,Mujer,2535
1,Segura,2,Insegura,3,No aplica,2,Insegura,13,60 to 64 years,1,Hombre,11253
1,Segura,2,Insegura,3,No aplica,2,Insegura,13,60 to 64 years,2,Mujer,4344
1,Segura,2,Insegura,3,No aplica,2,Insegura,14,65 to 69 years,1,Hombre,713
1,Segura,2,Insegura,3,No aplica,2,Insegura,14,65 to 69 years,2,Mujer,548
1,Segura,2,Insegura,3,No aplica,2,Insegura,15,70 to 74 years,2,Mujer,2170
1,Segura,2,Insegura,3,No aplica,2,Insegura,16,75 to 79 years,2,Mujer,7484
1,Segura,2,Insegura,3,No aplica,2,Insegura,17,80 or more years,1,Hombre,2922
1,Segura,2,Insegura,3,No aplica,2,Insegura,17,80 or more years,2,Mujer,3992
1,Segura,2,Insegura,3,No aplica,3,No aplica,8,35 to 39 years,2,Mujer,3226
1,Segura,2,Insegura,3,No aplica,3,No aplica,9,40 to 44 years,1,Hombre,1145
1,Segura,2,Insegura,3,No aplica,3,No aplica,9,40 to 44 years,2,Mujer,11519
1,Segura,2,Insegura,3,No aplica,3,No aplica,10,45 to 49 years,1,Hombre,1400
1,Segura,2,Insegura,3,No aplica,3,No aplica,10,45 to 49 years,2,Mujer,2478
1,Segura,2,Insegura,3,No aplica,3,No aplica,11,50 to 54 years,2,Mujer,2515
1,Segura,2,Insegura,3,No aplica,3,No aplica,12,55 to 59 years,2,Mujer,8952
1,Segura,2,Insegura,3,No aplica,3,No aplica,13,60 to 64 years,1,Hombre,675
1,Segura,2,Insegura,3,No aplica,3,No aplica,13,60 to 64 years,2,Mujer,1943
1,Segura,2,Insegura,3,No aplica,3,No aplica,14,65 to 69 years,1,Hombre,666
1,Segura,2,Insegura,3,No aplica,3,No aplica,14,65 to 69 years,2,Mujer,2630
1,Segura,2,Insegura,3,No aplica,3,No aplica,15,70 to 74 years,1,Hombre,5514
1,Segura,2,Insegura,3,No aplica,3,No aplica,16,75 to 79 years,1,Hombre,10156
1,Segura,2,Insegura,3,No aplica,3,No aplica,16,75 to 79 years,2,Mujer,260
1,Segura,2,Insegura,3,No aplica,3,No aplica,17,80 or more years,1,Hombre,1546
1,Segura,2,Insegura,3,No aplica,3,No aplica,17,80 or more years,2,Mujer,11139
1,Segura,2,Insegura,9,No sabe / no Responde,1,Segura,4,15 to 19 years,1,Hombre,1904
1,Segura,2,Insegura,9,No sabe / no Responde,1,Segura,5,20 to 24 years,1,Hombre,1784
1,Segura,2,Insegura,9,No sabe / no Responde,1,Segura,9,40 to 44 years,2,Mujer,604
1,Segura,2,Insegura,9,No sabe / no Responde,1,Segura,12,55 to 59 years,2,Mujer,2199
1,Segura,2,Insegura,9,No sabe / no Responde,2,Insegura,6,25 to 29 years,1,Hombre,1373
1,Segura,2,Insegura,9,No sabe / no Responde,2,Insegura,7,30 to 34 years,2,Mujer,1001
1,Segura,2,Insegura,9,No sabe / no Responde,2,Insegura,8,35 to 39 years,1,Hombre,1330
1,Segura,2,Insegura,9,No sabe / no Responde,2,Insegura,8,35 to 39 years,2,Mujer,2132
1,Segura,2,Insegura,9,No sabe / no Responde,2,Insegura,9,40 to 44 years,2,Mujer,371
